"StartDate","EndDate","Status","IPAddress","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q1.2","phd","1_des.0","1_des.belief","1_des.conf_1","2_des.0","2_des.belief","2_des.conf_1","3_des.0","3_des.belief","3_des.conf_1","4_des.0","4_des.belief","4_des.conf_1","5_des.0","5_des.belief","5_des.conf_1","6_des.0","6_des.belief","6_des.conf_1","7_des.0","7_des.belief","7_des.conf_1","8_des.0","8_des.belief","8_des.conf_1","9_des.0","9_des.belief","9_des.conf_1","10_des.0","10_des.belief","10_des.conf_1","11_des.0","11_des.belief","11_des.conf_1","12_des.0","12_des.belief","12_des.conf_1","13_des.0","13_des.belief","13_des.conf_1","14_des.0","14_des.belief","14_des.conf_1","15_des.0","15_des.belief","15_des.conf_1","16_des.0","16_des.belief","16_des.conf_1","17_des.0","17_des.belief","17_des.conf_1","18_des.0","18_des.belief","18_des.conf_1","19_des.0","19_des.belief","19_des.conf_1","20_des.0","20_des.belief","20_des.conf_1","21_des.0","21_des.belief","21_des.conf_1","22_des.0","22_des.belief","22_des.conf_1","23_des.0","23_des.belief","23_des.conf_1","24_des.0","24_des.belief","24_des.conf_1","25_des.0","25_des.belief","25_des.conf_1","26_des.0","26_des.belief","26_des.conf_1","27_des.0","27_des.belief","27_des.conf_1","28_des.0","28_des.belief","28_des.conf_1","1_bf.0","1_bf.belief","1_bf.conf_1","2_bf.0","2_bf.belief","2_bf.conf_1","3_bf.0","3_bf.belief","3_bf.conf_1","4_bf.0","4_bf.belief","4_bf.conf_1","5_bf.0","5_bf.belief","5_bf.conf_1","6_bf.0","6_bf.belief","6_bf.conf_1","7_bf.0","7_bf.belief","7_bf.conf_1","8_bf.0","8_bf.belief","8_bf.conf_1","9_bf.0","9_bf.belief","9_bf.conf_1","10_bf.0","10_bf.belief","10_bf.conf_1","11_bf.0","11_bf.belief","11_bf.conf_1","12_bf.0","12_bf.belief","12_bf.conf_1","13_bf.0","13_bf.belief","13_bf.conf_1","14_bf.0","14_bf.belief","14_bf.conf_1","15_bf.0","15_bf.belief","15_bf.conf_1","16_bf.0","16_bf.belief","16_bf.conf_1","17_bf.0","17_bf.belief","17_bf.conf_1","18_bf.0","18_bf.belief","18_bf.conf_1","19_bf.0","19_bf.belief","19_bf.conf_1","20_bf.0","20_bf.belief","20_bf.conf_1","21_bf.0","21_bf.belief","21_bf.conf_1","22_bf.0","22_bf.belief","22_bf.conf_1","23_bf.0","23_bf.belief","23_bf.conf_1","24_bf.0","24_bf.belief","24_bf.conf_1","25_bf.0","25_bf.belief","25_bf.conf_1","26_bf.0","26_bf.belief","26_bf.conf_1","27_bf.0","27_bf.belief","27_bf.conf_1","28_bf.0","28_bf.belief","28_bf.conf_1","psych","knowledge","information","email","Q21","preorder","sequence","TotalScore","MTurkCode","Conditie"
2019-04-02 18:21:18,2019-04-02 18:50:45,0,NA,100,1766,1,2019-04-02 18:50:45,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,99,NA,1,80,NA,1,99,NA,1,70,NA,2,15,NA,1,85,NA,1,99,NA,1,98,NA,2,85,NA,1,95,NA,1,85,NA,2,70,NA,2,80,NA,2,55,NA,2,70,NA,1,55,NA,2,80,NA,2,65,NA,2,60,NA,1,66,NA,2,70,NA,1,80,NA,1,75,NA,2,65,NA,1,85,NA,1,97,NA,1,65,NA,2,75,2,5,3,NA,"A3CH1Z6J9R38G9","|11|16|3|8|4|5|17|19|7|28|1|21|6|13|24|12|27|23|14|15|22|9|25|2|26|18|10|20","|Anderson2012|Tversky1978|Derex2013|Bauer2012|Duncan2012|Gervais2012|Kidd2013|Zhong2006|Hauser2014|Fakers2019|Aviezer2012|Lee2010|Gneezy2014|Risen2008|Pyc2010|Giessner2007|Alter2007|Nishi2015|Shafir1993|Zaval2014|Morewedge2010|Critcher2008|Sparrow2011|Balafoutas2012|Wilson2014|Shah2012|Karpicke2011|Kovac2012",22,805819704,2
2019-04-02 18:37:47,2019-04-02 18:51:19,0,NA,100,811,1,2019-04-02 18:51:19,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,1,83,NA,1,74,NA,1,66,NA,1,57,NA,2,77,NA,1,75,NA,1,70,NA,1,74,NA,1,64,NA,2,49,NA,1,75,NA,1,69,NA,1,68,NA,1,67,NA,1,80,NA,1,59,NA,1,68,NA,1,68,NA,1,44,NA,1,66,NA,2,89,NA,2,74,NA,2,49,NA,1,70,NA,2,49,NA,1,87,NA,2,49,NA,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,NA,"A313JEGCVV2UES","|2|10|22|5|9|19|8|24|11|27|16|6|12|21|23|20|25|3|7|18|15|28|4|17|1|26|13|14","|Balafoutas2012|Karpicke2011|Morewedge2010|Gervais2012|Critcher2008|Zhong2006|Bauer2012|Pyc2010|Anderson2012|Alter2007|Tversky1978|Gneezy2014|Giessner2007|Lee2010|Nishi2015|Kovac2012|Sparrow2011|Derex2013|Hauser2014|Shah2012|Zaval2014|Fakers2019|Duncan2012|Kidd2013|Aviezer2012|Wilson2014|Risen2008|Shafir1993",16,936124763,1
2019-04-02 18:31:33,2019-04-02 18:52:25,0,NA,100,1252,1,2019-04-02 18:52:26,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,87,NA,2,42,NA,1,71,NA,2,45,NA,2,78,NA,1,81,NA,1,50,NA,1,83,NA,1,27,NA,1,85,NA,2,58,NA,1,77,NA,1,92,NA,2,77,NA,2,81,NA,1,61,NA,2,15,NA,2,81,NA,2,72,NA,1,25,1,2,63,NA,1,58,NA,2,60,NA,1,44,NA,1,69,NA,1,91,NA,2,58,NA,2,75,2,5,3,NA,"A3LC6M2EMDBBXP","|16|10|11|14|9|13|3|15|22|2|12|1|28|26|20|17|19|5|7|25|8|24|23|4|18|21|27|6","|Tversky1978|Karpicke2011|Anderson2012|Shafir1993|Critcher2008|Risen2008|Derex2013|Zaval2014|Morewedge2010|Balafoutas2012|Giessner2007|Aviezer2012|Fakers2019|Wilson2014|Kovac2012|Kidd2013|Zhong2006|Gervais2012|Hauser2014|Sparrow2011|Bauer2012|Pyc2010|Nishi2015|Duncan2012|Shah2012|Lee2010|Alter2007|Gneezy2014",21,558260337,2
2019-04-02 18:34:27,2019-04-02 18:53:17,0,NA,100,1130,1,2019-04-02 18:53:17,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,97,NA,1,22,NA,1,56,NA,1,94,NA,2,28,NA,1,73,NA,1,88,NA,1,58,NA,1,40,NA,1,81,NA,2,28,NA,1,41,NA,1,61,NA,2,17,NA,2,10,NA,1,60,NA,2,44,NA,2,41,NA,2,42,NA,2,3,NA,2,15,NA,2,14,NA,1,82,NA,1,75,NA,1,17,NA,1,94,NA,1,54,NA,2,75,2,5,3,NA,"A2EI075XZT9Y2S","|5|6|15|23|4|9|21|19|14|7|1|3|26|28|18|17|27|2|10|8|25|12|13|22|20|24|16|11","|Gervais2012|Gneezy2014|Zaval2014|Nishi2015|Duncan2012|Critcher2008|Lee2010|Zhong2006|Shafir1993|Hauser2014|Aviezer2012|Derex2013|Wilson2014|Fakers2019|Shah2012|Kidd2013|Alter2007|Balafoutas2012|Karpicke2011|Bauer2012|Sparrow2011|Giessner2007|Risen2008|Morewedge2010|Kovac2012|Pyc2010|Tversky1978|Anderson2012",21,421155332,2
2019-04-02 18:27:30,2019-04-02 18:53:49,0,NA,100,1579,1,2019-04-02 18:53:50,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,1,67,NA,1,50,NA,1,65,NA,1,55,NA,2,40,NA,1,85,NA,1,95,NA,1,66,NA,1,60,NA,1,80,NA,1,80,NA,1,85,NA,1,90,NA,1,60,NA,1,40,NA,1,50,NA,2,55,NA,2,50,NA,2,50,NA,1,70,NA,2,18,NA,1,60,NA,2,30,NA,1,72,NA,2,30,NA,1,80,NA,2,60,NA,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,24,NA,"AKZ8SFOAI4RZN","|23|19|24|25|21|6|1|8|16|22|4|17|27|10|13|15|26|3|2|28|5|9|18|20|14|11|12|7","|Nishi2015|Zhong2006|Pyc2010|Sparrow2011|Lee2010|Gneezy2014|Aviezer2012|Bauer2012|Tversky1978|Morewedge2010|Duncan2012|Kidd2013|Alter2007|Karpicke2011|Risen2008|Zaval2014|Wilson2014|Derex2013|Balafoutas2012|Fakers2019|Gervais2012|Critcher2008|Shah2012|Kovac2012|Shafir1993|Anderson2012|Giessner2007|Hauser2014",21,506394612,1
2019-04-02 18:35:43,2019-04-02 18:56:13,0,NA,100,1230,1,2019-04-02 18:56:13,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,1,58,NA,1,75,NA,1,62,NA,1,71,NA,2,38,NA,1,87,NA,1,90,NA,1,85,NA,1,64,NA,1,60,NA,1,80,NA,1,80,NA,1,77,NA,1,39,NA,1,61,NA,2,19,NA,1,35,NA,2,56,NA,1,73,NA,1,75,NA,2,41,NA,2,31,NA,1,64,NA,1,57,NA,2,25,NA,1,76,NA,2,31,NA,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,NA,"A320QA9HJFUOZO","|11|2|10|8|13|7|25|4|6|18|3|12|26|24|16|27|23|5|20|21|19|9|28|22|15|14|17|1","|Anderson2012|Balafoutas2012|Karpicke2011|Bauer2012|Risen2008|Hauser2014|Sparrow2011|Duncan2012|Gneezy2014|Shah2012|Derex2013|Giessner2007|Wilson2014|Pyc2010|Tversky1978|Alter2007|Nishi2015|Gervais2012|Kovac2012|Lee2010|Zhong2006|Critcher2008|Fakers2019|Morewedge2010|Zaval2014|Shafir1993|Kidd2013|Aviezer2012",20,96433854,1
2019-04-02 18:37:18,2019-04-02 18:56:53,0,NA,100,1175,1,2019-04-02 18:56:54,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,1,65,NA,2,72,NA,1,58,NA,1,60,NA,2,59,NA,1,87,NA,1,94,NA,2,38,NA,1,83,NA,1,76,NA,1,65,NA,1,87,NA,1,92,NA,2,77,NA,2,23,NA,1,54,NA,1,58,NA,1,94,NA,1,70,NA,1,91,NA,2,72,NA,1,88,NA,1,57,NA,1,83,NA,1,46,NA,1,92,NA,1,82,NA,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,24,NA,"A2O7V3NTBF9RRE","|12|8|22|15|17|28|4|25|6|11|10|20|16|19|24|14|21|27|5|9|1|3|26|18|23|13|7|2","|Giessner2007|Bauer2012|Morewedge2010|Zaval2014|Kidd2013|Fakers2019|Duncan2012|Sparrow2011|Gneezy2014|Anderson2012|Karpicke2011|Kovac2012|Tversky1978|Zhong2006|Pyc2010|Shafir1993|Lee2010|Alter2007|Gervais2012|Critcher2008|Aviezer2012|Derex2013|Wilson2014|Shah2012|Nishi2015|Risen2008|Hauser2014|Balafoutas2012",17,814573462,1
2019-04-02 18:43:34,2019-04-02 18:58:07,0,NA,100,873,1,2019-04-02 18:58:08,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,1,90,NA,2,59,NA,1,75,NA,1,64,NA,2,50,NA,1,85,NA,1,85,NA,1,70,NA,2,62,NA,1,75,NA,1,85,NA,1,72,NA,1,60,NA,1,75,NA,2,60,NA,1,75,NA,1,60,NA,2,67,NA,1,60,NA,1,59,NA,2,67,NA,1,66,NA,2,55,NA,1,80,NA,2,60,NA,1,90,NA,2,66,NA,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,NA,"A13GUTDMGGZZDL","|8|19|11|6|5|21|17|28|16|1|24|3|7|12|13|23|25|14|18|9|22|10|20|27|26|2|15|4","|Bauer2012|Zhong2006|Anderson2012|Gneezy2014|Gervais2012|Lee2010|Kidd2013|Fakers2019|Tversky1978|Aviezer2012|Pyc2010|Derex2013|Hauser2014|Giessner2007|Risen2008|Nishi2015|Sparrow2011|Shafir1993|Shah2012|Critcher2008|Morewedge2010|Karpicke2011|Kovac2012|Alter2007|Wilson2014|Balafoutas2012|Zaval2014|Duncan2012",20,47725877,1
2019-04-02 18:40:09,2019-04-02 18:58:19,0,NA,100,1090,1,2019-04-02 18:58:20,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,1,80,NA,1,65,NA,2,44,NA,1,69,NA,2,83,NA,2,38,NA,1,76,NA,2,50,NA,1,50,NA,1,90,NA,1,59,NA,1,45,NA,1,22,NA,2,70,NA,1,52,NA,1,64,NA,2,58,NA,2,41,NA,2,50,NA,1,55,NA,2,55,NA,1,23,NA,1,50,NA,1,87,NA,2,52,NA,1,81,NA,1,64,NA,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,NA,"A30RAYNDOWQ61S","|20|7|14|23|26|17|12|27|28|1|15|10|2|25|19|18|5|11|24|22|6|4|13|21|3|16|9|8","|Kovac2012|Hauser2014|Shafir1993|Nishi2015|Wilson2014|Kidd2013|Giessner2007|Alter2007|Fakers2019|Aviezer2012|Zaval2014|Karpicke2011|Balafoutas2012|Sparrow2011|Zhong2006|Shah2012|Gervais2012|Anderson2012|Pyc2010|Morewedge2010|Gneezy2014|Duncan2012|Risen2008|Lee2010|Derex2013|Tversky1978|Critcher2008|Bauer2012",19,475452566,1
2019-04-02 18:22:00,2019-04-02 18:58:21,0,NA,100,2179,1,2019-04-02 18:58:21,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,86,NA,1,90,NA,1,90,NA,1,51,NA,2,80,NA,1,85,NA,1,86,NA,1,75,NA,2,60,NA,1,25,NA,2,83,NA,2,70,NA,1,70,NA,1,30,NA,2,30,NA,1,25,NA,1,43,NA,2,60,NA,2,60,NA,2,51,NA,1,70,NA,1,60,NA,1,85,NA,1,40,NA,2,25,NA,1,90,NA,2,73,NA,2,75,2,5,3,NA,"A2PXJTMWGUE5DC","|21|26|14|25|9|2|18|5|23|3|19|22|24|20|6|10|28|15|27|7|13|12|8|11|4|16|1|17","|Lee2010|Wilson2014|Shafir1993|Sparrow2011|Critcher2008|Balafoutas2012|Shah2012|Gervais2012|Nishi2015|Derex2013|Zhong2006|Morewedge2010|Pyc2010|Kovac2012|Gneezy2014|Karpicke2011|Fakers2019|Zaval2014|Alter2007|Hauser2014|Risen2008|Giessner2007|Bauer2012|Anderson2012|Duncan2012|Tversky1978|Aviezer2012|Kidd2013",23,963536042,2
2019-04-02 18:30:53,2019-04-02 18:59:38,0,NA,100,1724,1,2019-04-02 18:59:39,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,80,NA,1,60,NA,1,95,NA,1,65,NA,2,60,NA,1,70,NA,1,90,NA,2,55,NA,1,60,NA,1,65,NA,1,60,NA,1,55,NA,1,65,NA,1,55,NA,2,55,NA,1,60,NA,2,55,NA,2,60,NA,2,55,NA,1,55,NA,2,55,NA,1,70,NA,2,55,NA,1,60,NA,2,55,NA,1,90,NA,2,55,NA,2,75,2,5,24,NA,"A2SKXKH9YXZYRI","|2|16|19|21|4|26|1|13|27|3|24|17|11|25|9|12|8|14|18|23|6|5|7|20|15|28|10|22","|Balafoutas2012|Tversky1978|Zhong2006|Lee2010|Duncan2012|Wilson2014|Aviezer2012|Risen2008|Alter2007|Derex2013|Pyc2010|Kidd2013|Anderson2012|Sparrow2011|Critcher2008|Giessner2007|Bauer2012|Shafir1993|Shah2012|Nishi2015|Gneezy2014|Gervais2012|Hauser2014|Kovac2012|Zaval2014|Fakers2019|Karpicke2011|Morewedge2010",21,645504166,2
2019-04-02 18:42:41,2019-04-02 19:00:45,0,NA,100,1083,1,2019-04-02 19:00:45,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,1,61,NA,1,100,NA,1,63,NA,1,50,NA,2,75,NA,1,100,NA,1,90,NA,1,60,NA,2,100,NA,1,86,NA,1,100,NA,2,50,NA,1,69,NA,1,100,NA,1,70,NA,1,62,NA,2,50,NA,2,80,NA,1,100,NA,2,50,NA,2,50,NA,1,88,NA,1,100,NA,1,80,NA,1,50,NA,2,66,NA,2,50,NA,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,NA,"A4J4GGMKJ68L0","|2|6|5|24|4|16|7|12|25|9|28|3|22|21|14|1|18|20|10|19|11|13|17|8|23|26|27|15","|Balafoutas2012|Gneezy2014|Gervais2012|Pyc2010|Duncan2012|Tversky1978|Hauser2014|Giessner2007|Sparrow2011|Critcher2008|Fakers2019|Derex2013|Morewedge2010|Lee2010|Shafir1993|Aviezer2012|Shah2012|Kovac2012|Karpicke2011|Zhong2006|Anderson2012|Risen2008|Kidd2013|Bauer2012|Nishi2015|Wilson2014|Alter2007|Zaval2014",20,567751548,1
2019-04-02 18:21:16,2019-04-02 19:00:46,0,NA,100,2369,1,2019-04-02 19:00:47,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,2,50,NA,1,100,NA,1,92,NA,1,80,NA,2,100,NA,1,70,NA,2,85,NA,1,100,NA,2,90,1,2,50,NA,1,95,NA,1,70,NA,2,100,NA,1,70,NA,1,98,NA,1,70,NA,1,90,NA,1,60,NA,1,50,NA,1,83,NA,2,90,NA,1,75,NA,1,65,NA,1,72,NA,2,80,NA,1,95,NA,1,94,NA,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,NA,"A23437BMZ5T1FH","|7|23|5|11|25|15|8|6|17|26|1|3|10|9|16|18|13|21|22|2|14|27|4|19|24|20|28|12","|Hauser2014|Nishi2015|Gervais2012|Anderson2012|Sparrow2011|Zaval2014|Bauer2012|Gneezy2014|Kidd2013|Wilson2014|Aviezer2012|Derex2013|Karpicke2011|Critcher2008|Tversky1978|Shah2012|Risen2008|Lee2010|Morewedge2010|Balafoutas2012|Shafir1993|Alter2007|Duncan2012|Zhong2006|Pyc2010|Kovac2012|Fakers2019|Giessner2007",15,528406539,1
2019-04-02 18:47:12,2019-04-02 19:01:20,0,NA,100,848,1,2019-04-02 19:01:21,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,1,69,NA,1,78,NA,2,14,NA,1,67,NA,1,66,NA,1,80,NA,1,67,NA,1,58,NA,1,19,NA,1,43,NA,1,44,NA,1,67,NA,1,46,NA,2,20,NA,1,60,NA,1,45,NA,1,43,NA,1,69,NA,1,54,NA,1,31,NA,2,18,NA,1,44,NA,1,27,NA,1,72,NA,1,75,NA,1,72,NA,1,20,NA,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,NA,"AB66CTVQ90RCV","|21|26|7|4|25|20|23|5|6|28|8|1|2|12|19|10|27|9|24|13|14|22|16|11|18|15|17|3","|Lee2010|Wilson2014|Hauser2014|Duncan2012|Sparrow2011|Kovac2012|Nishi2015|Gervais2012|Gneezy2014|Fakers2019|Bauer2012|Aviezer2012|Balafoutas2012|Giessner2007|Zhong2006|Karpicke2011|Alter2007|Critcher2008|Pyc2010|Risen2008|Shafir1993|Morewedge2010|Tversky1978|Anderson2012|Shah2012|Zaval2014|Kidd2013|Derex2013",16,749711611,1
2019-04-02 18:31:08,2019-04-02 19:03:23,0,NA,100,1935,1,2019-04-02 19:03:24,NA,NA,NA,NA,NA,NA,NA,"anonymous","EN",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,25,NA,1,80,NA,2,76,NA,1,19,NA,2,83,NA,2,71,NA,1,31,NA,2,17,NA,2,31,NA,2,76,NA,2,59,NA,1,50,NA,2,24,NA,2,78,NA,1,60,NA,2,17,NA,1,64,NA,2,44,NA,2,69,NA,1,82,NA,2,80,NA,1,94,NA,1,36,NA,1,21,NA,1,26,NA,2,49,NA,2,88,NA,2,75,2,5,3,NA,"A2541C8MY0BYV3","|13|11|18|20|24|21|7|5|3|6|14|26|25|10|4|28|27|8|12|22|19|9|23|2|1|16|15|17","|Risen2008|Anderson2012|Shah2012|Kovac2012|Pyc2010|Lee2010|Hauser2014|Gervais2012|Derex2013|Gneezy2014|Shafir1993|Wilson2014|Sparrow2011|Karpicke2011|Duncan2012|Fakers2019|Alter2007|Bauer2012|Giessner2007|Morewedge2010|Zhong2006|Critcher2008|Nishi2015|Balafoutas2012|Aviezer2012|Tversky1978|Zaval2014|Kidd2013",18,4949272,2
