"id","study","condition","confidence.rating","replication.belief","replication.outcomes","replication.effectsizes","brier.score"
34,16,"DescriptionPlusStatistics",0.5,0,1,0.14973016,0.2796428561
34,17,"DescriptionPlusStatistics",0,0,0,-0.09818399,0.2796428561
34,18,"DescriptionPlusStatistics",0.1,0,0,0.025786534,0.2796428561
34,19,"DescriptionPlusStatistics",0,0,0,-0.01500574,0.2796428561
34,20,"DescriptionPlusStatistics",0.5,0,0,0.049590591,0.2796428561
34,21,"DescriptionPlusStatistics",0.89999998,1,1,0.5935989,0.2796428561
35,1,"DescriptionOnly",0.1,0,0,0.062703826,0.265595236047619
35,2,"DescriptionOnly",0.5,0,1,0.82887018,0.265595236047619
35,3,"DescriptionOnly",0.80000001,1,1,0.14641742,0.265595236047619
35,4,"DescriptionOnly",0.30000001,0,1,0.36050302,0.265595236047619
35,5,"DescriptionOnly",0.2,0,1,0.43645984,0.265595236047619
35,6,"DescriptionOnly",0.44999999,0,0,-0.035470117,0.265595236047619
35,7,"DescriptionOnly",0.89999998,1,1,0.18233825,0.265595236047619
35,8,"DescriptionOnly",0.30000001,0,1,0.83205014,0.265595236047619
35,9,"DescriptionOnly",0.5,0,1,0.34381703,0.265595236047619
35,10,"DescriptionOnly",0.69999999,1,1,0.38413259,0.265595236047619
35,11,"DescriptionOnly",0.80000001,1,0,-0.027254447,0.265595236047619
35,12,"DescriptionOnly",0.40000001,0,1,0.58620399,0.265595236047619
35,13,"DescriptionOnly",0.5,0,0,-0.046322692,0.265595236047619
35,14,"DescriptionOnly",0.5,0,1,0.3546918,0.265595236047619
35,15,"DescriptionOnly",0.40000001,0,1,0.11604169,0.265595236047619
35,16,"DescriptionOnly",0.5,0,1,0.14973016,0.265595236047619
35,17,"DescriptionOnly",0.5,0,0,-0.09818399,0.265595236047619
35,18,"DescriptionOnly",0.2,0,0,0.025786534,0.265595236047619
35,19,"DescriptionOnly",0.64999998,1,0,-0.01500574,0.265595236047619
35,20,"DescriptionOnly",0.40000001,0,0,0.049590591,0.265595236047619
35,21,"DescriptionOnly",0.64999998,1,1,0.5935989,0.265595236047619
36,1,"DescriptionPlusStatistics",0.050000001,0,0,0.062703826,0.165119045242857
36,2,"DescriptionPlusStatistics",0.30000001,0,1,0.82887018,0.165119045242857
36,3,"DescriptionPlusStatistics",0.60000002,1,1,0.14641742,0.165119045242857
36,4,"DescriptionPlusStatistics",0.69999999,1,1,0.36050302,0.165119045242857
36,5,"DescriptionPlusStatistics",0.80000001,1,1,0.43645984,0.165119045242857
36,6,"DescriptionPlusStatistics",0.1,0,0,-0.035470117,0.165119045242857
36,7,"DescriptionPlusStatistics",0.80000001,1,1,0.18233825,0.165119045242857
36,8,"DescriptionPlusStatistics",0.5,0,1,0.83205014,0.165119045242857
36,9,"DescriptionPlusStatistics",0.60000002,1,1,0.34381703,0.165119045242857
36,10,"DescriptionPlusStatistics",0.55000001,1,1,0.38413259,0.165119045242857
36,11,"DescriptionPlusStatistics",0.55000001,1,0,-0.027254447,0.165119045242857
36,12,"DescriptionPlusStatistics",0.5,0,1,0.58620399,0.165119045242857
36,13,"DescriptionPlusStatistics",0.1,0,0,-0.046322692,0.165119045242857
36,14,"DescriptionPlusStatistics",0.2,0,1,0.3546918,0.165119045242857
36,15,"DescriptionPlusStatistics",0.5,0,1,0.11604169,0.165119045242857
36,16,"DescriptionPlusStatistics",0.60000002,1,1,0.14973016,0.165119045242857
36,17,"DescriptionPlusStatistics",0.40000001,0,0,-0.09818399,0.165119045242857
36,18,"DescriptionPlusStatistics",0.2,0,0,0.025786534,0.165119045242857
36,19,"DescriptionPlusStatistics",0.1,0,0,-0.01500574,0.165119045242857
36,20,"DescriptionPlusStatistics",0.40000001,0,0,0.049590591,0.165119045242857
36,21,"DescriptionPlusStatistics",0.80000001,1,1,0.5935989,0.165119045242857
37,1,"DescriptionOnly",0.050000001,0,0,0.062703826,0.155833331019048
37,2,"DescriptionOnly",0.60000002,1,1,0.82887018,0.155833331019048
37,3,"DescriptionOnly",0.5,0,1,0.14641742,0.155833331019048
37,4,"DescriptionOnly",0.69999999,1,1,0.36050302,0.155833331019048
37,5,"DescriptionOnly",0.5,0,1,0.43645984,0.155833331019048
37,6,"DescriptionOnly",0.1,0,0,-0.035470117,0.155833331019048
37,7,"DescriptionOnly",0.60000002,1,1,0.18233825,0.155833331019048
37,8,"DescriptionOnly",0.89999998,1,1,0.83205014,0.155833331019048
37,9,"DescriptionOnly",0.80000001,1,1,0.34381703,0.155833331019048
37,10,"DescriptionOnly",0.80000001,1,1,0.38413259,0.155833331019048
37,11,"DescriptionOnly",0.050000001,0,0,-0.027254447,0.155833331019048
37,12,"DescriptionOnly",0.15000001,0,1,0.58620399,0.155833331019048
37,13,"DescriptionOnly",0.050000001,0,0,-0.046322692,0.155833331019048
37,14,"DescriptionOnly",0.40000001,0,1,0.3546918,0.155833331019048
37,15,"DescriptionOnly",0.60000002,1,1,0.11604169,0.155833331019048
37,16,"DescriptionOnly",0.40000001,0,1,0.14973016,0.155833331019048
37,17,"DescriptionOnly",0.60000002,1,0,-0.09818399,0.155833331019048
37,18,"DescriptionOnly",0.2,0,0,0.025786534,0.155833331019048
37,19,"DescriptionOnly",0.050000001,0,0,-0.01500574,0.155833331019048
37,20,"DescriptionOnly",0.40000001,0,0,0.049590591,0.155833331019048
37,21,"DescriptionOnly",0.69999999,1,1,0.5935989,0.155833331019048
38,1,"DescriptionPlusStatistics",0.1,0,0,0.062703826,0.201666668571429
38,2,"DescriptionPlusStatistics",0.64999998,1,1,0.82887018,0.201666668571429
38,3,"DescriptionPlusStatistics",0.60000002,1,1,0.14641742,0.201666668571429
38,4,"DescriptionPlusStatistics",0.75,1,1,0.36050302,0.201666668571429
38,5,"DescriptionPlusStatistics",0.2,0,1,0.43645984,0.201666668571429
38,6,"DescriptionPlusStatistics",0.1,0,0,-0.035470117,0.201666668571429
38,7,"DescriptionPlusStatistics",0.64999998,1,1,0.18233825,0.201666668571429
38,8,"DescriptionPlusStatistics",0.75,1,1,0.83205014,0.201666668571429
38,9,"DescriptionPlusStatistics",0.89999998,1,1,0.34381703,0.201666668571429
38,10,"DescriptionPlusStatistics",0.89999998,1,1,0.38413259,0.201666668571429
38,11,"DescriptionPlusStatistics",0.2,0,0,-0.027254447,0.201666668571429
38,12,"DescriptionPlusStatistics",0.1,0,1,0.58620399,0.201666668571429
38,13,"DescriptionPlusStatistics",0.1,0,0,-0.046322692,0.201666668571429
38,14,"DescriptionPlusStatistics",0.2,0,1,0.3546918,0.201666668571429
38,15,"DescriptionPlusStatistics",0.64999998,1,1,0.11604169,0.201666668571429
38,16,"DescriptionPlusStatistics",0.25,0,1,0.14973016,0.201666668571429
38,17,"DescriptionPlusStatistics",0.40000001,0,0,-0.09818399,0.201666668571429
38,18,"DescriptionPlusStatistics",0.30000001,0,0,0.025786534,0.201666668571429
38,19,"DescriptionPlusStatistics",0.1,0,0,-0.01500574,0.201666668571429
38,20,"DescriptionPlusStatistics",0.30000001,0,0,0.049590591,0.201666668571429
38,21,"DescriptionPlusStatistics",0.30000001,0,1,0.5935989,0.201666668571429
39,1,"DescriptionOnly",0.27000001,0,0,0.062703826,0.235671430390476
39,2,"DescriptionOnly",0.95999998,1,1,0.82887018,0.235671430390476
39,3,"DescriptionOnly",0.2,0,1,0.14641742,0.235671430390476
39,4,"DescriptionOnly",0.51999998,1,1,0.36050302,0.235671430390476
39,5,"DescriptionOnly",0.67000002,1,1,0.43645984,0.235671430390476
39,6,"DescriptionOnly",0.28999999,0,0,-0.035470117,0.235671430390476
39,7,"DescriptionOnly",0.22,0,1,0.18233825,0.235671430390476
39,8,"DescriptionOnly",0.81999999,1,1,0.83205014,0.235671430390476
39,9,"DescriptionOnly",0.63,1,1,0.34381703,0.235671430390476
39,10,"DescriptionOnly",0.60000002,1,1,0.38413259,0.235671430390476
39,11,"DescriptionOnly",0.27000001,0,0,-0.027254447,0.235671430390476
39,12,"DescriptionOnly",0.44999999,0,1,0.58620399,0.235671430390476
39,13,"DescriptionOnly",0.38999999,0,0,-0.046322692,0.235671430390476
39,14,"DescriptionOnly",0.44999999,0,1,0.3546918,0.235671430390476
39,15,"DescriptionOnly",0.2,0,1,0.11604169,0.235671430390476
39,16,"DescriptionOnly",0.38,0,1,0.14973016,0.235671430390476
39,17,"DescriptionOnly",0.79000002,1,0,-0.09818399,0.235671430390476
39,18,"DescriptionOnly",0.14,0,0,0.025786534,0.235671430390476
39,19,"DescriptionOnly",0.27000001,0,0,-0.01500574,0.235671430390476
39,20,"DescriptionOnly",0.44,0,0,0.049590591,0.235671430390476
39,21,"DescriptionOnly",0.67000002,1,1,0.5935989,0.235671430390476
40,1,"DescriptionPlusStatistics",0.050000001,0,0,0.062703826,0.129761905680953
40,2,"DescriptionPlusStatistics",0.89999998,1,1,0.82887018,0.129761905680953
40,3,"DescriptionPlusStatistics",0.60000002,1,1,0.14641742,0.129761905680953
40,4,"DescriptionPlusStatistics",0.80000001,1,1,0.36050302,0.129761905680953
40,5,"DescriptionPlusStatistics",0.44999999,0,1,0.43645984,0.129761905680953
40,6,"DescriptionPlusStatistics",0.050000001,0,0,-0.035470117,0.129761905680953
40,7,"DescriptionPlusStatistics",0.75,1,1,0.18233825,0.129761905680953
40,8,"DescriptionPlusStatistics",0.69999999,1,1,0.83205014,0.129761905680953
40,9,"DescriptionPlusStatistics",0.89999998,1,1,0.34381703,0.129761905680953
40,10,"DescriptionPlusStatistics",0.80000001,1,1,0.38413259,0.129761905680953
40,11,"DescriptionPlusStatistics",0.15000001,0,0,-0.027254447,0.129761905680953
40,12,"DescriptionPlusStatistics",0.15000001,0,1,0.58620399,0.129761905680953
40,13,"DescriptionPlusStatistics",0.050000001,0,0,-0.046322692,0.129761905680953
40,14,"DescriptionPlusStatistics",0.5,0,1,0.3546918,0.129761905680953
40,15,"DescriptionPlusStatistics",0.5,0,1,0.11604169,0.129761905680953
40,16,"DescriptionPlusStatistics",0.44999999,0,1,0.14973016,0.129761905680953
40,17,"DescriptionPlusStatistics",0.1,0,0,-0.09818399,0.129761905680953
40,18,"DescriptionPlusStatistics",0.15000001,0,0,0.025786534,0.129761905680953
40,19,"DescriptionPlusStatistics",0.60000002,1,0,-0.01500574,0.129761905680953
40,20,"DescriptionPlusStatistics",0.2,0,0,0.049590591,0.129761905680953
40,21,"DescriptionPlusStatistics",0.85000002,1,1,0.5935989,0.129761905680953
41,1,"DescriptionOnly",0.1,0,0,0.062703826,0.125952380190476
41,2,"DescriptionOnly",0.80000001,1,1,0.82887018,0.125952380190476
41,3,"DescriptionOnly",0.80000001,1,1,0.14641742,0.125952380190476
41,4,"DescriptionOnly",0.89999998,1,1,0.36050302,0.125952380190476
41,5,"DescriptionOnly",0.80000001,1,1,0.43645984,0.125952380190476
41,6,"DescriptionOnly",0.5,0,0,-0.035470117,0.125952380190476
41,7,"DescriptionOnly",0.80000001,1,1,0.18233825,0.125952380190476
41,8,"DescriptionOnly",0.75,1,1,0.83205014,0.125952380190476
41,9,"DescriptionOnly",0.89999998,1,1,0.34381703,0.125952380190476
41,10,"DescriptionOnly",0.89999998,1,1,0.38413259,0.125952380190476
41,11,"DescriptionOnly",0.1,0,0,-0.027254447,0.125952380190476
41,12,"DescriptionOnly",0.2,0,1,0.58620399,0.125952380190476
41,13,"DescriptionOnly",0.1,0,0,-0.046322692,0.125952380190476
41,14,"DescriptionOnly",0.30000001,0,1,0.3546918,0.125952380190476
41,15,"DescriptionOnly",0.75,1,1,0.11604169,0.125952380190476
41,16,"DescriptionOnly",0.80000001,1,1,0.14973016,0.125952380190476
41,17,"DescriptionOnly",0.5,0,0,-0.09818399,0.125952380190476
41,18,"DescriptionOnly",0.5,0,0,0.025786534,0.125952380190476
41,19,"DescriptionOnly",0.2,0,0,-0.01500574,0.125952380190476
41,20,"DescriptionOnly",0.5,0,0,0.049590591,0.125952380190476
41,21,"DescriptionOnly",0.69999999,1,1,0.5935989,0.125952380190476
42,1,"DescriptionPlusStatistics",0.07,0,0,0.062703826,0.155895240276191
42,2,"DescriptionPlusStatistics",0.80000001,1,1,0.82887018,0.155895240276191
42,3,"DescriptionPlusStatistics",0.80000001,1,1,0.14641742,0.155895240276191
42,4,"DescriptionPlusStatistics",0.75,1,1,0.36050302,0.155895240276191
42,5,"DescriptionPlusStatistics",0.80000001,1,1,0.43645984,0.155895240276191
42,6,"DescriptionPlusStatistics",0.15000001,0,0,-0.035470117,0.155895240276191
42,7,"DescriptionPlusStatistics",0.82999998,1,1,0.18233825,0.155895240276191
42,8,"DescriptionPlusStatistics",0.85000002,1,1,0.83205014,0.155895240276191
42,9,"DescriptionPlusStatistics",0.64999998,1,1,0.34381703,0.155895240276191
42,10,"DescriptionPlusStatistics",0.80000001,1,1,0.38413259,0.155895240276191
42,11,"DescriptionPlusStatistics",0.2,0,0,-0.027254447,0.155895240276191
42,12,"DescriptionPlusStatistics",0.40000001,0,1,0.58620399,0.155895240276191
42,13,"DescriptionPlusStatistics",0.1,0,0,-0.046322692,0.155895240276191
42,14,"DescriptionPlusStatistics",0.30000001,0,1,0.3546918,0.155895240276191
42,15,"DescriptionPlusStatistics",0.80000001,1,1,0.11604169,0.155895240276191
42,16,"DescriptionPlusStatistics",0.69999999,1,1,0.14973016,0.155895240276191
42,17,"DescriptionPlusStatistics",0.30000001,0,0,-0.09818399,0.155895240276191
42,18,"DescriptionPlusStatistics",0.80000001,1,0,0.025786534,0.155895240276191
42,19,"DescriptionPlusStatistics",0.60000002,1,0,-0.01500574,0.155895240276191
42,20,"DescriptionPlusStatistics",0.80000001,1,0,0.049590591,0.155895240276191
42,21,"DescriptionPlusStatistics",0.69999999,1,1,0.5935989,0.155895240276191
43,1,"DescriptionOnly",0.2,0,0,0.062703826,0.296190474857143
43,2,"DescriptionOnly",0.5,0,1,0.82887018,0.296190474857143
43,3,"DescriptionOnly",0.80000001,1,1,0.14641742,0.296190474857143
43,4,"DescriptionOnly",0.69999999,1,1,0.36050302,0.296190474857143
43,5,"DescriptionOnly",0.30000001,0,1,0.43645984,0.296190474857143
43,6,"DescriptionOnly",0.69999999,1,0,-0.035470117,0.296190474857143
43,7,"DescriptionOnly",0.89999998,1,1,0.18233825,0.296190474857143
43,8,"DescriptionOnly",0.5,0,1,0.83205014,0.296190474857143
43,9,"DescriptionOnly",0.30000001,0,1,0.34381703,0.296190474857143
43,10,"DescriptionOnly",0.5,0,1,0.38413259,0.296190474857143
43,11,"DescriptionOnly",0.80000001,1,0,-0.027254447,0.296190474857143
43,12,"DescriptionOnly",0.89999998,1,1,0.58620399,0.296190474857143
43,13,"DescriptionOnly",0.1,0,0,-0.046322692,0.296190474857143
43,14,"DescriptionOnly",0.40000001,0,1,0.3546918,0.296190474857143
43,15,"DescriptionOnly",0.30000001,0,1,0.11604169,0.296190474857143
43,16,"DescriptionOnly",0.5,0,1,0.14973016,0.296190474857143
43,17,"DescriptionOnly",0.80000001,1,0,-0.09818399,0.296190474857143
43,18,"DescriptionOnly",0.69999999,1,0,0.025786534,0.296190474857143
43,19,"DescriptionOnly",0.5,0,0,-0.01500574,0.296190474857143
43,20,"DescriptionOnly",0.80000001,1,0,0.049590591,0.296190474857143
43,21,"DescriptionOnly",0.80000001,1,1,0.5935989,0.296190474857143
44,1,"DescriptionPlusStatistics",0.050000001,0,0,0.062703826,0.236071430509524
44,2,"DescriptionPlusStatistics",0.34999999,0,1,0.82887018,0.236071430509524
44,3,"DescriptionPlusStatistics",0.64999998,1,1,0.14641742,0.236071430509524
44,4,"DescriptionPlusStatistics",0.75,1,1,0.36050302,0.236071430509524
44,5,"DescriptionPlusStatistics",0.34999999,0,1,0.43645984,0.236071430509524
44,6,"DescriptionPlusStatistics",0.050000001,0,0,-0.035470117,0.236071430509524
44,7,"DescriptionPlusStatistics",0.75,1,1,0.18233825,0.236071430509524
44,8,"DescriptionPlusStatistics",0.34999999,0,1,0.83205014,0.236071430509524
44,9,"DescriptionPlusStatistics",0.44999999,0,1,0.34381703,0.236071430509524
44,10,"DescriptionPlusStatistics",0.64999998,1,1,0.38413259,0.236071430509524
44,11,"DescriptionPlusStatistics",0.050000001,0,0,-0.027254447,0.236071430509524
44,12,"DescriptionPlusStatistics",0.050000001,0,1,0.58620399,0.236071430509524
44,13,"DescriptionPlusStatistics",0.050000001,0,0,-0.046322692,0.236071430509524
44,14,"DescriptionPlusStatistics",0.25,0,1,0.3546918,0.236071430509524
44,15,"DescriptionPlusStatistics",0.5,0,1,0.11604169,0.236071430509524
44,16,"DescriptionPlusStatistics",0.55000001,1,1,0.14973016,0.236071430509524
44,17,"DescriptionPlusStatistics",0.050000001,0,0,-0.09818399,0.236071430509524
44,18,"DescriptionPlusStatistics",0.64999998,1,0,0.025786534,0.236071430509524
44,19,"DescriptionPlusStatistics",0.050000001,0,0,-0.01500574,0.236071430509524
44,20,"DescriptionPlusStatistics",0.55000001,1,0,0.049590591,0.236071430509524
44,21,"DescriptionPlusStatistics",0.40000001,0,1,0.5935989,0.236071430509524
45,1,"DescriptionOnly",0.2,0,0,0.062703826,0.129285714238095
45,2,"DescriptionOnly",0.80000001,1,1,0.82887018,0.129285714238095
45,3,"DescriptionOnly",0.60000002,1,1,0.14641742,0.129285714238095
45,4,"DescriptionOnly",0.89999998,1,1,0.36050302,0.129285714238095
45,5,"DescriptionOnly",0.69999999,1,1,0.43645984,0.129285714238095
45,6,"DescriptionOnly",0.30000001,0,0,-0.035470117,0.129285714238095
45,7,"DescriptionOnly",0.80000001,1,1,0.18233825,0.129285714238095
45,8,"DescriptionOnly",1,1,1,0.83205014,0.129285714238095
45,9,"DescriptionOnly",0.80000001,1,1,0.34381703,0.129285714238095
45,10,"DescriptionOnly",0.60000002,1,1,0.38413259,0.129285714238095
45,11,"DescriptionOnly",0.60000002,1,0,-0.027254447,0.129285714238095
45,12,"DescriptionOnly",0.60000002,1,1,0.58620399,0.129285714238095
45,13,"DescriptionOnly",0.1,0,0,-0.046322692,0.129285714238095
45,14,"DescriptionOnly",0.69999999,1,1,0.3546918,0.129285714238095
45,15,"DescriptionOnly",0.60000002,1,1,0.11604169,0.129285714238095
45,16,"DescriptionOnly",0.64999998,1,1,0.14973016,0.129285714238095
45,17,"DescriptionOnly",0.34999999,0,0,-0.09818399,0.129285714238095
45,18,"DescriptionOnly",0.80000001,1,0,0.025786534,0.129285714238095
45,19,"DescriptionOnly",0.2,0,0,-0.01500574,0.129285714238095
45,20,"DescriptionOnly",0.5,0,0,0.049590591,0.129285714238095
45,21,"DescriptionOnly",0.69999999,1,1,0.5935989,0.129285714238095
46,1,"DescriptionPlusStatistics",0.60000002,1,0,0.062703826,0.293271424380953
46,2,"DescriptionPlusStatistics",0.80000001,1,1,0.82887018,0.293271424380953
46,3,"DescriptionPlusStatistics",0.77999997,1,1,0.14641742,0.293271424380953
46,4,"DescriptionPlusStatistics",0.75,1,1,0.36050302,0.293271424380953
46,5,"DescriptionPlusStatistics",0.5,0,1,0.43645984,0.293271424380953
46,6,"DescriptionPlusStatistics",0.89999998,1,0,-0.035470117,0.293271424380953
46,7,"DescriptionPlusStatistics",0.85000002,1,1,0.18233825,0.293271424380953
46,8,"DescriptionPlusStatistics",0.5,0,1,0.83205014,0.293271424380953
46,9,"DescriptionPlusStatistics",0.5,0,1,0.34381703,0.293271424380953
46,10,"DescriptionPlusStatistics",0.64999998,1,1,0.38413259,0.293271424380953
46,11,"DescriptionPlusStatistics",0.89999998,1,0,-0.027254447,0.293271424380953
46,12,"DescriptionPlusStatistics",0.69999999,1,1,0.58620399,0.293271424380953
46,13,"DescriptionPlusStatistics",0.76999998,1,0,-0.046322692,0.293271424380953
46,14,"DescriptionPlusStatistics",0.94999999,1,1,0.3546918,0.293271424380953
46,15,"DescriptionPlusStatistics",0.75,1,1,0.11604169,0.293271424380953
46,16,"DescriptionPlusStatistics",0.60000002,1,1,0.14973016,0.293271424380953
46,17,"DescriptionPlusStatistics",0.5,0,0,-0.09818399,0.293271424380953
46,18,"DescriptionPlusStatistics",0.5,0,0,0.025786534,0.293271424380953
46,19,"DescriptionPlusStatistics",0.94999999,1,0,-0.01500574,0.293271424380953
46,20,"DescriptionPlusStatistics",0.68000001,1,0,0.049590591,0.293271424380953
46,21,"DescriptionPlusStatistics",0.40000001,0,1,0.5935989,0.293271424380953
47,1,"DescriptionOnly",0.40000001,0,0,0.062703826,0.193528569961905
47,2,"DescriptionOnly",0.67000002,1,1,0.82887018,0.193528569961905
47,3,"DescriptionOnly",0.67000002,1,1,0.14641742,0.193528569961905
47,4,"DescriptionOnly",0.67000002,1,1,0.36050302,0.193528569961905
47,5,"DescriptionOnly",0.5,0,1,0.43645984,0.193528569961905
47,6,"DescriptionOnly",0.44999999,0,0,-0.035470117,0.193528569961905
47,7,"DescriptionOnly",0.89999998,1,1,0.18233825,0.193528569961905
47,8,"DescriptionOnly",0.67000002,1,1,0.83205014,0.193528569961905
47,9,"DescriptionOnly",0.75,1,1,0.34381703,0.193528569961905
47,10,"DescriptionOnly",0.67000002,1,1,0.38413259,0.193528569961905
47,11,"DescriptionOnly",0.55000001,1,0,-0.027254447,0.193528569961905
47,12,"DescriptionOnly",0.44999999,0,1,0.58620399,0.193528569961905
47,13,"DescriptionOnly",0.55000001,1,0,-0.046322692,0.193528569961905
47,14,"DescriptionOnly",0.64999998,1,1,0.3546918,0.193528569961905
47,15,"DescriptionOnly",0.69999999,1,1,0.11604169,0.193528569961905
47,16,"DescriptionOnly",0.5,0,1,0.14973016,0.193528569961905
47,17,"DescriptionOnly",0.64999998,1,0,-0.09818399,0.193528569961905
47,18,"DescriptionOnly",0.63999999,1,0,0.025786534,0.193528569961905
47,19,"DescriptionOnly",0.5,0,0,-0.01500574,0.193528569961905
47,20,"DescriptionOnly",0.60000002,1,0,0.049590591,0.193528569961905
47,21,"DescriptionOnly",0.85000002,1,1,0.5935989,0.193528569961905
48,1,"DescriptionPlusStatistics",0.050000001,0,0,0.062703826,0.279047618980952
48,2,"DescriptionPlusStatistics",0.89999998,1,1,0.82887018,0.279047618980952
48,3,"DescriptionPlusStatistics",0.2,0,1,0.14641742,0.279047618980952
48,4,"DescriptionPlusStatistics",0.60000002,1,1,0.36050302,0.279047618980952
48,5,"DescriptionPlusStatistics",0.40000001,0,1,0.43645984,0.279047618980952
48,6,"DescriptionPlusStatistics",0.1,0,0,-0.035470117,0.279047618980952
48,7,"DescriptionPlusStatistics",0.30000001,0,1,0.18233825,0.279047618980952
48,8,"DescriptionPlusStatistics",0.94999999,1,1,0.83205014,0.279047618980952
48,9,"DescriptionPlusStatistics",0.89999998,1,1,0.34381703,0.279047618980952
48,10,"DescriptionPlusStatistics",0.69999999,1,1,0.38413259,0.279047618980952
48,11,"DescriptionPlusStatistics",0.050000001,0,0,-0.027254447,0.279047618980952
48,12,"DescriptionPlusStatistics",0.050000001,0,1,0.58620399,0.279047618980952
48,13,"DescriptionPlusStatistics",0.050000001,0,0,-0.046322692,0.279047618980952
48,14,"DescriptionPlusStatistics",0.1,0,1,0.3546918,0.279047618980952
48,15,"DescriptionPlusStatistics",0.2,0,1,0.11604169,0.279047618980952
48,16,"DescriptionPlusStatistics",0.050000001,0,1,0.14973016,0.279047618980952
48,17,"DescriptionPlusStatistics",0.80000001,1,0,-0.09818399,0.279047618980952
48,18,"DescriptionPlusStatistics",0.30000001,0,0,0.025786534,0.279047618980952
48,19,"DescriptionPlusStatistics",0.050000001,0,0,-0.01500574,0.279047618980952
48,20,"DescriptionPlusStatistics",0.30000001,0,0,0.049590591,0.279047618980952
48,21,"DescriptionPlusStatistics",0.94999999,1,1,0.5935989,0.279047618980952
49,1,"DescriptionOnly",0,0,0,0.062703826,0.404285714476191
49,2,"DescriptionOnly",0,0,1,0.82887018,0.404285714476191
49,3,"DescriptionOnly",0.30000001,0,1,0.14641742,0.404285714476191
49,4,"DescriptionOnly",0.2,0,1,0.36050302,0.404285714476191
49,5,"DescriptionOnly",0,0,1,0.43645984,0.404285714476191
49,6,"DescriptionOnly",0,0,0,-0.035470117,0.404285714476191
49,7,"DescriptionOnly",0.60000002,1,1,0.18233825,0.404285714476191
49,8,"DescriptionOnly",0,0,1,0.83205014,0.404285714476191
49,9,"DescriptionOnly",0.1,0,1,0.34381703,0.404285714476191
49,10,"DescriptionOnly",0.69999999,1,1,0.38413259,0.404285714476191
49,11,"DescriptionOnly",0,0,0,-0.027254447,0.404285714476191
49,12,"DescriptionOnly",0,0,1,0.58620399,0.404285714476191
49,13,"DescriptionOnly",0,0,0,-0.046322692,0.404285714476191
49,14,"DescriptionOnly",0,0,1,0.3546918,0.404285714476191
49,15,"DescriptionOnly",0.5,0,1,0.11604169,0.404285714476191
49,16,"DescriptionOnly",0.2,0,1,0.14973016,0.404285714476191
49,17,"DescriptionOnly",0.60000002,1,0,-0.09818399,0.404285714476191
49,18,"DescriptionOnly",0,0,0,0.025786534,0.404285714476191
49,19,"DescriptionOnly",0,0,0,-0.01500574,0.404285714476191
49,20,"DescriptionOnly",0.2,0,0,0.049590591,0.404285714476191
49,21,"DescriptionOnly",0.89999998,1,1,0.5935989,0.404285714476191
50,1,"DescriptionPlusStatistics",0.02,0,0,0.062703826,0.22536666322381
50,2,"DescriptionPlusStatistics",0.1,0,1,0.82887018,0.22536666322381
50,3,"DescriptionPlusStatistics",0.5,0,1,0.14641742,0.22536666322381
50,4,"DescriptionPlusStatistics",0.5,0,1,0.36050302,0.22536666322381
50,5,"DescriptionPlusStatistics",0.66000003,1,1,0.43645984,0.22536666322381
50,6,"DescriptionPlusStatistics",0.02,0,0,-0.035470117,0.22536666322381
50,7,"DescriptionPlusStatistics",0.2,0,1,0.18233825,0.22536666322381
50,8,"DescriptionPlusStatistics",0.64999998,1,1,0.83205014,0.22536666322381
50,9,"DescriptionPlusStatistics",0.5,0,1,0.34381703,0.22536666322381
50,10,"DescriptionPlusStatistics",0.60000002,1,1,0.38413259,0.22536666322381
50,11,"DescriptionPlusStatistics",0.050000001,0,0,-0.027254447,0.22536666322381
50,12,"DescriptionPlusStatistics",0.1,0,1,0.58620399,0.22536666322381
50,13,"DescriptionPlusStatistics",0.02,0,0,-0.046322692,0.22536666322381
50,14,"DescriptionPlusStatistics",0.33000001,0,1,0.3546918,0.22536666322381
50,15,"DescriptionPlusStatistics",0.69999999,1,1,0.11604169,0.22536666322381
50,16,"DescriptionPlusStatistics",0.33000001,0,1,0.14973016,0.22536666322381
50,17,"DescriptionPlusStatistics",0.44999999,0,0,-0.09818399,0.22536666322381
50,18,"DescriptionPlusStatistics",0.1,0,0,0.025786534,0.22536666322381
50,19,"DescriptionPlusStatistics",0.050000001,0,0,-0.01500574,0.22536666322381
50,20,"DescriptionPlusStatistics",0.050000001,0,0,0.049590591,0.22536666322381
50,21,"DescriptionPlusStatistics",0.66000003,1,1,0.5935989,0.22536666322381
51,1,"DescriptionOnly",0.15000001,0,0,0.062703826,0.172142857095238
51,2,"DescriptionOnly",0.30000001,0,1,0.82887018,0.172142857095238
51,3,"DescriptionOnly",0.89999998,1,1,0.14641742,0.172142857095238
51,4,"DescriptionOnly",0.60000002,1,1,0.36050302,0.172142857095238
51,5,"DescriptionOnly",0.85000002,1,1,0.43645984,0.172142857095238
51,6,"DescriptionOnly",0.40000001,0,0,-0.035470117,0.172142857095238
51,7,"DescriptionOnly",0.69999999,1,1,0.18233825,0.172142857095238
51,8,"DescriptionOnly",0.30000001,0,1,0.83205014,0.172142857095238
51,9,"DescriptionOnly",0.85000002,1,1,0.34381703,0.172142857095238
51,10,"DescriptionOnly",0.64999998,1,1,0.38413259,0.172142857095238
51,11,"DescriptionOnly",0.1,0,0,-0.027254447,0.172142857095238
51,12,"DescriptionOnly",0.60000002,1,1,0.58620399,0.172142857095238
